 ,stack,counts,err
2102,2102,37.000,6.083
2103,2103,30.000,5.477
2104,2104,29.000,5.385
2105,2105,28.000,5.292
2106,2106,20.000,4.472
2107,2107,35.000,5.916
2108,2108,25.000,5.000
2109,2109,17.000,4.123
2110,2110,23.000,4.796
2111,2111,26.000,5.099
2112,2112,33.000,5.745
2113,2113,30.000,5.477
2114,2114,28.000,5.292
2115,2115,21.000,4.583
2116,2116,17.000,4.123
2117,2117,38.000,6.164
2118,2118,11.000,3.317
2119,2119,27.000,5.196
2120,2120,17.000,4.123
2121,2121,21.000,4.583
2122,2122,32.000,5.657
2123,2123,28.000,5.292
2124,2124,33.000,5.745
2125,2125,38.000,6.164
2126,2126,14.000,3.742
2127,2127,22.000,4.690
2128,2128,20.000,4.472
2129,2129,13.000,3.606
2130,2130,15.000,3.873
2131,2131,30.000,5.477
2132,2132,25.000,5.000
2133,2133,20.000,4.472
2134,2134,25.000,5.000
2135,2135,44.000,6.633
2136,2136,19.000,4.359
2137,2137,23.000,4.796
2138,2138,24.000,4.899
2139,2139,25.000,5.000
2140,2140,20.000,4.472
2141,2141,16.000,4.000
2142,2142,22.000,4.690
2143,2143,13.000,3.606
2144,2144,19.000,4.359
2145,2145,20.000,4.472
2146,2146,20.000,4.472
2147,2147,26.000,5.099
2148,2148,23.000,4.796
2149,2149,20.000,4.472
2150,2150,19.000,4.359
2151,2151,32.000,5.657
2152,2152,14.000,3.742
2153,2153,30.000,5.477
